Url,Elapsed time (ms),Method
Reports → KPI Report (1 week),24386.03,
https://testing1.kontocloud.com:8443/kontocloud/backoffice/Report/Kpi,476.96,GET
https://testing1.kontocloud.com:8443/kontocloud/backoffice/Report/KpiList_Read,23495.07,POST
Reports → Loading (310749),2547.04,
https://testing1.kontocloud.com:8443/kontocloud/backoffice/Report/Loading,366.22,GET
https://testing1.kontocloud.com:8443/kontocloud/backoffice/Member/GetMemberList?exceptUnusedMembers=False&text=,186.39,GET
https://testing1.kontocloud.com:8443/kontocloud/backoffice/PaymentOption/GetPaymentOptions?text=,129.53,GET
https://testing1.kontocloud.com:8443/kontocloud/backoffice/Report/LoadingList_Read,482.31,POST
https://testing1.kontocloud.com:8443/kontocloud/backoffice/Report/LoadingList_Read,1627.88,POST
Reports → Payment (9 !!!),4547.25,
https://testing1.kontocloud.com:8443/kontocloud/backoffice/Report/Payment,431.99,GET
https://testing1.kontocloud.com:8443/kontocloud/backoffice/Merchant/GetMerchantList?text=,303.47,GET
https://testing1.kontocloud.com:8443/kontocloud/backoffice/Member/GetMemberList?exceptUnusedMembers=False&text=,292.68,GET
https://testing1.kontocloud.com:8443/kontocloud/backoffice/Report/PaymentList_Read,3300.68,POST
https://testing1.kontocloud.com:8443/kontocloud/backoffice/Report/PaymentList_Read,2023.29,POST
